id,date,medtype,medium,headline,value,gold,lemmapos,lemmata
12119,2015-04-17T11:46:48Z,Internet,4 NOS.nl,Zzp'ers krijgen pensioenbescherming in bijstand,0,FALSE,N_zzp N_er WW_krijgen N_pensioenbescherming VZ_in N_bijstand,zzp er krijgen pensioenbescherming in bijstand
12141,2015-04-18T10:32:43Z,Internet,4 NOS.nl,'Wiebes komt met alternatief voor opvolger VAR-verklaring',1,FALSE,N_wiebes WW_komen VZ_met N_alternatief VZ_voor N_opvolger SPEC_VAR-verklaring,wiebes komen met alternatief voor opvolger VAR-verklaring
12157,2015-04-18T18:48:33Z,Internet,4 NOS.nl,Duitsers de straat op tegen vrijhandelsverdrag,0,FALSE,SPEC_Duitsers N_straat VZ_op VZ_tegen N_vrijhandelsverdrag,Duitsers straat op tegen vrijhandelsverdrag
12161,2015-04-19T05:23:23Z,Internet,4 NOS.nl,Nederland steekt geld in economisch herstel ebola-landen,1,FALSE,SPEC_Nederland WW_steken N_geld VZ_in ADJ_economisch N_herstel WW_ebola-landen,Nederland steken geld in economisch herstel ebola-landen
12183,2015-04-20T11:47:10Z,Internet,4 NOS.nl,"""Als ING-top meer krijgt, dan de medewerkers ook""",1,FALSE,VG_als N_ing-top VNW_veel WW_krijgen VG_dan N_medewerker BW_ook,als ing-top veel krijgen dan medewerker ook
12203,2015-04-21T06:26:37Z,Internet,4 NOS.nl,Verfreus AkzoNobel ziet omzet en winst stijgen,1,FALSE,SPEC_Verfreus_AkzoNobel WW_zien N_omzet VG_en N_winst WW_stijgen,Verfreus_AkzoNobel zien omzet en winst stijgen
12205,2015-04-21T08:04:56Z,Internet,4 NOS.nl,PvdA: geef ambtenaren nu loonsverhoging,0,FALSE,SPEC_PvdA WW_geven N_ambtenaar BW_nu N_loonsverhoging,PvdA geven ambtenaar nu loonsverhoging
12241,2015-04-22T05:19:08Z,Internet,4 NOS.nl,Ook Nationale-Nederlanden stuurt uitzendkracht weg,-1,FALSE,BW_ook SPEC_Nationale-Nederlanden WW_sturen N_uitzendkracht BW_weg,ook Nationale-Nederlanden sturen uitzendkracht weg
12245,2015-04-22T08:02:06Z,Internet,4 NOS.nl,Grootste stijging consumptie in vier jaar tijd,1,FALSE,ADJ_groot N_stijging N_consumptie VZ_in TW_vier N_jaar N_tijd,groot stijging consumptie in vier jaar tijd
12255,2015-04-22T10:00:30Z,Internet,4 NOS.nl,TSN Thuiszorg vreest honderden gedwongen ontslagen,-1,TRUE,SPEC_TSN_Thuiszorg WW_vrezen N_honderd WW_dwingen WW_ontslaan,TSN_Thuiszorg vrezen honderd dwingen ontslaan
12267,2015-04-22T17:45:26Z,Internet,4 NOS.nl,Lokale overheden Griekenland betalen niet,-1,FALSE,ADJ_lokaal N_overheid SPEC_Griekenland WW_betalen BW_niet,lokaal overheid Griekenland betalen niet
12293,2015-04-23T15:03:19Z,Internet,4 NOS.nl,Stoet prominenten wil meer geld voor defensie,0,FALSE,WW_stoet ADJ_prominent WW_willen VNW_veel N_geld VZ_voor N_defensie,stoet prominent willen veel geld voor defensie
12319,2015-04-24T16:32:55Z,Internet,4 NOS.nl,Pensioenpremie ambtenaren toch uitbetaald,0,FALSE,N_pensioenpremie N_ambtenaar BW_toch WW_uitbetalen,pensioenpremie ambtenaar toch uitbetalen
12347,2015-04-26T12:45:27Z,Internet,4 NOS.nl,Beleid gericht op laagste inkomens meest effectief,0,FALSE,N_beleid WW_richten VZ_op ADJ_laag N_inkomen VNW_veel ADJ_effectief,beleid richten op laag inkomen veel effectief
12351,2015-04-26T13:05:50Z,Internet,4 NOS.nl,Asscher omarmt loonkostensubsidie,1,FALSE,N_asscher WW_omarmen N_loonkostensubsidie,asscher omarmen loonkostensubsidie
12363,2015-04-27T06:42:30Z,Internet,4 NOS.nl,Deutsche Bank bezuinigt miljarden na megaboete,-1,TRUE,SPEC_Deutsche_Bank WW_bezuinigen N_miljard VZ_na N_megaboete,Deutsche_Bank bezuinigen miljard na megaboete
12365,2015-04-27T07:13:22Z,Internet,4 NOS.nl,Cameron profiteert maar niet van mooie groeicijfers,1,FALSE,SPEC_Cameron WW_profiteren VG_maar BW_niet VZ_van ADJ_mooi N_groeicijfer,Cameron profiteren maar niet van mooi groeicijfer
12367,2015-04-27T11:56:21Z,Internet,4 NOS.nl,Spanje rekent op grootste groei in 8 jaar,1,TRUE,SPEC_Spanje WW_rekenen VZ_op ADJ_groot N_groei VZ_in TW_8 N_jaar,Spanje rekenen op groot groei in 8 jaar
12401,2015-04-28T16:00:02Z,Internet,4 NOS.nl,Thuiszorgers bezorgd over kwart loonverlaging,-1,FALSE,N_thuiszorgers ADJ_bezorgd VZ_over N_kwart N_loonverlaging,thuiszorgers bezorgd over kwart loonverlaging
12409,2015-04-29T02:44:07Z,Internet,4 NOS.nl,Overleg over cao grootmetaal gestrand,0,FALSE,N_overleg VZ_over SPEC_cao ADJ_grootmetaal WW_stranden,overleg over cao grootmetaal stranden
12415,2015-04-29T05:37:30Z,Internet,4 NOS.nl,'Ook consument is weer motor voor de economie',1,FALSE,BW_ook N_consument WW_zijn BW_weer N_motor VZ_voor N_economie,ook consument zijn weer motor voor economie
12425,2015-04-29T10:08:30Z,Internet,4 NOS.nl,Frankrijk komt deels terug van bezuiniging op leger,1,FALSE,SPEC_Frankrijk WW_komen ADJ_deels BW_terug VZ_van N_bezuiniging VZ_op N_leger,Frankrijk komen deels terug van bezuiniging op leger
12483,2015-05-01T09:53:13Z,Internet,4 NOS.nl,Straatvegers Den Haag in vaste dienst,0,FALSE,N_straatveger SPEC_Den_Haag VZ_in ADJ_vast N_dienst,straatveger Den_Haag in vast dienst
12501,2015-05-02T13:32:05Z,Internet,4 NOS.nl,Van Baalen (VVD) wil Griekenland uit de euro,0,TRUE,VZ_van SPEC_Baalen SPEC_VVD WW_willen SPEC_Griekenland VZ_uit N_euro,van Baalen VVD willen Griekenland uit euro
12515,2015-05-04T12:08:34Z,Internet,4 NOS.nl,Stroom in jaar tijd 20 procent goedkoper,1,FALSE,N_stroom VZ_in N_jaar N_tijd TW_20 N_procent ADJ_goedkoop,stroom in jaar tijd 20 procent goedkoop
12523,2015-05-04T17:56:26Z,Internet,4 NOS.nl,Doorstart voor Miss Etam en Promiss,0,FALSE,N_doorstart VZ_voor SPEC_Miss_Etam VG_en SPEC_Promiss,doorstart voor Miss_Etam en Promiss
12537,2015-05-05T09:50:05Z,Internet,4 NOS.nl,"Europese economie groeit, maar niet in Griekenland",0,FALSE,ADJ_europese N_economie WW_groeien BW_maar BW_niet VZ_in SPEC_Griekenland,europese economie groeien maar niet in Griekenland
12541,2015-05-05T15:04:44Z,Internet,4 NOS.nl,'Achterblijven Griekse economie is beetje eigen schuld',-1,FALSE,SPEC_Achterblijven ADJ_griekse N_economie WW_zijn N_beet ADJ_eigen N_schuld,Achterblijven griekse economie zijn beet eigen schuld
12573,2015-05-06T20:01:08Z,Internet,4 NOS.nl,'Veel werkgevers ontslaan flexkrachten',-1,FALSE,VNW_veel N_werkgever WW_ontslaan WW_flexkrachten,veel werkgever ontslaan flexkrachten
12583,2015-05-07T05:42:40Z,Internet,4 NOS.nl,"1,8 miljard euro winst voor ING Bank",1,FALSE,"TW_1,8 N_miljard N_euro N_winst VZ_voor SPEC_ING_Bank","1,8 miljard euro winst voor ING_Bank"
12585,2015-05-07T07:43:58Z,Internet,4 NOS.nl,Vakantiegeld voor meeste werknemers fors lager,-1,FALSE,N_vakantiegeld VZ_voor VNW_meest N_werknemer ADJ_fors ADJ_laag,vakantiegeld voor meest werknemer fors laag
12587,2015-05-07T09:03:46Z,Internet,4 NOS.nl,Inflatie stijgt door duurdere smartphone,0,FALSE,N_inflatie WW_stijgen VZ_door ADJ_duur N_smartphone,inflatie stijgen door duur smartphone
12595,2015-05-07T17:29:35Z,Internet,4 NOS.nl,Meer banen weg bij SBM Offshore,0,FALSE,VNW_veel N_baan BW_weg VZ_bij SPEC_SBM_Offshore,veel baan weg bij SBM_Offshore
12621,2015-05-08T14:31:00Z,Internet,4 NOS.nl,DUO negeert nieuwe richtlijn en stuurt payrollers weg,0,FALSE,SPEC_DUO WW_negeren ADJ_nieuw N_richtlijn VG_en WW_sturen N_payroller BW_weg,DUO negeren nieuw richtlijn en sturen payroller weg
12623,2015-05-08T16:13:03Z,Internet,4 NOS.nl,Hypotheekrente langzaam omhoog,0,FALSE,N_hypotheekrente ADJ_langzaam BW_omhoog,hypotheekrente langzaam omhoog
12681,2015-05-11T16:13:45Z,Internet,4 NOS.nl,'EU-ministers nog niet tevreden over Griekenland',-1,TRUE,N_eu-minister BW_nog BW_niet ADJ_tevreden VZ_over SPEC_Griekenland,eu-minister nog niet tevreden over Griekenland
12701,2015-05-12T08:12:43Z,Internet,4 NOS.nl,DNB waarschuwt banken voor te lage buffers,-1,FALSE,SPEC_DNB WW_waarschuwen N_bank VZ_voor BW_te ADJ_laag N_buffer,DNB waarschuwen bank voor te laag buffer
12725,2015-05-13T06:00:53Z,Internet,4 NOS.nl,Heijmans ziet verder herstel huizenmarkt,1,FALSE,SPEC_Heijmans WW_zien BW_verder N_herstel N_huizenmarkt,Heijmans zien verder herstel huizenmarkt
12727,2015-05-13T07:36:05Z,Internet,4 NOS.nl,"Economie groeit met 0,4 procent",1,TRUE,"N_economie WW_groeien VZ_met TW_0,4 N_procent","economie groeien met 0,4 procent"
12731,2015-05-13T09:01:50Z,Internet,4 NOS.nl,"Minder Duitse, meer Franse economische groei",0,FALSE,VNW_minder ADJ_duitse VNW_veel ADJ_franse ADJ_economisch N_groei,minder duitse veel franse economisch groei
12733,2015-05-13T09:19:35Z,Internet,4 NOS.nl,Kamp: herstelperiode is achter de rug,1,FALSE,SPEC_Kamp N_herstelperiode WW_zijn VZ_achter_de_rug,Kamp herstelperiode zijn achter_de_rug
12755,2015-05-14T12:32:03Z,Internet,4 NOS.nl,Frankrijk worstelt met ingrijpende bezuinigingseisen EU,-1,FALSE,SPEC_Frankrijk WW_worstelen VZ_met ADJ_ingrijpend N_bezuinigingseis SPEC_EU,Frankrijk worstelen met ingrijpend bezuinigingseis EU
12815,2015-05-18T06:58:13Z,Internet,4 NOS.nl,Bouwer BAM positief ondanks verlies,0,FALSE,SPEC_Bouwer SPEC_BAM ADJ_positief VZ_ondanks N_verlies,Bouwer BAM positief ondanks verlies
12823,2015-05-18T14:32:15Z,Internet,4 NOS.nl,Bouw wil blijvend laag btw-tarief,0,FALSE,SPEC_Bouw WW_willen WW_blijven ADJ_laag ADJ_btw-tarief,Bouw willen blijven laag btw-tarief
12861,2015-05-19T16:01:55Z,Internet,4 NOS.nl,Rekenkamer kraakt bezuinigingen AIVD,-1,FALSE,SPEC_Rekenkamer WW_kraken N_bezuiniging SPEC_AIVD,Rekenkamer kraken bezuiniging AIVD
12869,2015-05-19T17:02:56Z,Internet,4 NOS.nl,Loonverlaging onbespreekbaar voor meeste V&D'ers,-1,FALSE,N_loonverlaging ADJ_onbespreekbaar VZ_voor VNW_meest SPEC_V N_d N_er,loonverlaging onbespreekbaar voor meest V d er
12931,2015-05-21T14:52:32Z,Internet,4 NOS.nl,Minder omzet voor Blokker en Xenos in 2014,-1,FALSE,VNW_minder N_omzet VZ_voor N_blokker VG_en SPEC_Xenos VZ_in TW_2014,minder omzet voor blokker en Xenos in 2014
12943,2015-05-21T20:58:56Z,Internet,4 NOS.nl,Merkel en Hollande denken mee met Tsipras,0,FALSE,SPEC_Merkel VG_en SPEC_Hollande WW_denken VZ_mee VZ_met SPEC_Tsipras,Merkel en Hollande denken mee met Tsipras
12951,2015-05-22T08:11:53Z,Internet,4 NOS.nl,Koud weer zorgde voor meer uitgaven door huishoudens,0,FALSE,ADJ_koud BW_weer WW_zorgen VZ_voor VNW_veel N_uitgaaf VZ_door N_huishouden,koud weer zorgen voor veel uitgaaf door huishouden
12977,2015-05-22T17:25:30Z,Internet,4 NOS.nl,Kredietbeoordelaar S&P positiever over Nederland,1,FALSE,N_kredietbeoordelaar SPEC_S SPEC_P ADJ_positief VZ_over SPEC_Nederland,kredietbeoordelaar S P positief over Nederland
12991,2015-05-23T12:11:26Z,Internet,4 NOS.nl,Britse centrale bank onderzoekt gevolgen Brexit,0,FALSE,ADJ_britse ADJ_centraal N_bank WW_onderzoeken N_gevolg WW_brexit,britse centraal bank onderzoeken gevolg brexit
13043,2015-05-26T09:19:40Z,Internet,4 NOS.nl,Grote reorganisatie bij Malaysia Airlines,-1,FALSE,ADJ_groot N_reorganisatie VZ_bij SPEC_Malaysia_Airlines,groot reorganisatie bij Malaysia_Airlines
13105,2015-05-28T20:18:49Z,Internet,4 NOS.nl,Bonden bezorgd over flirt tussen Delhaize en Ahold,-1,TRUE,N_bond ADJ_bezorgd VZ_over WW_flirten VZ_tussen SPEC_Delhaize VG_en SPEC_Ahold,bond bezorgd over flirten tussen Delhaize en Ahold
13145,2015-05-30T04:56:39Z,Internet,4 NOS.nl,Opvallende omzetstijging woonwinkels,1,FALSE,WW_opvallen N_omzetstijging N_woonwinkel,opvallen omzetstijging woonwinkel
13197,2015-06-01T06:38:40Z,Internet,4 NOS.nl,'Over de hele linie gaat het beter met de bouw',1,FALSE,VZ_over ADJ_heel N_linie WW_gaan VNW_het ADJ_goed VZ_met N_bouw,over heel linie gaan het goed met bouw
13199,2015-06-01T07:28:11Z,Internet,4 NOS.nl,Grontmij overgenomen voor 354 miljoen,0,FALSE,N_grontmij WW_overnemen VZ_voor TW_354 N_miljoen,grontmij overnemen voor 354 miljoen
13211,2015-06-01T13:10:59Z,Internet,4 NOS.nl,Het gaat weer wat beter met de pensioenfondsen,1,FALSE,VNW_het WW_gaan BW_weer VNW_wat ADJ_goed VZ_met N_pensioenfonds,het gaan weer wat goed met pensioenfonds
13245,2015-06-02T11:58:50Z,Internet,4 NOS.nl,Vakantiebaantje voor student steeds vaker digitaal,0,FALSE,N_vakantiebaan VZ_voor N_student BW_steeds ADJ_vaak ADJ_digitaal,vakantiebaan voor student steeds vaak digitaal
13253,2015-06-02T15:20:46Z,Internet,4 NOS.nl,Geldschieters komen zelf met voorstellen voor Griekenland,0,FALSE,N_geldschieter WW_komen BW_zelf VZ_met N_voorstel VZ_voor SPEC_Griekenland,geldschieter komen zelf met voorstel voor Griekenland
13259,2015-06-02T19:53:59Z,Internet,4 NOS.nl,'Akkoord geldschieters Griekenland',0,FALSE,ADJ_akkoord N_geldschieter SPEC_Griekenland,akkoord geldschieter Griekenland
13265,2015-06-03T07:38:43Z,Internet,4 NOS.nl,'Gemeenten moeten meer belasting heffen',0,FALSE,N_gemeente WW_moeten VNW_veel N_belasting WW_heffen,gemeente moeten veel belasting heffen
13269,2015-06-03T08:26:57Z,Internet,4 NOS.nl,'Nederlandse economie groeit sneller',1,FALSE,ADJ_nederlands N_economie WW_groeien ADJ_snel,nederlands economie groeien snel
13309,2015-06-04T08:07:48Z,Internet,4 NOS.nl,Inflatie de lucht in door vliegvakanties,-1,FALSE,N_inflatie N_lucht VZ_in VZ_door N_vliegvakantie,inflatie lucht in door vliegvakantie
13311,2015-06-04T10:32:10Z,Internet,4 NOS.nl,Na 24 uur praten: meer loon voor machinisten en conducteurs,1,FALSE,VZ_na TW_24 N_uur WW_praten VNW_veel N_loon VZ_voor N_machinist VG_en N_conducteur,na 24 uur praten veel loon voor machinist en conducteur
13327,2015-06-04T17:23:23Z,Internet,4 NOS.nl,Griekenland wil betaling aan IMF uitstellen,0,FALSE,SPEC_Griekenland WW_willen N_betaling VZ_aan N_imf WW_uitstellen,Griekenland willen betaling aan imf uitstellen
13339,2015-06-05T04:53:38Z,Internet,4 NOS.nl,"Olie is goedkoop, maar hoe lang nog?",0,FALSE,N_olie WW_zijn ADJ_goedkoop VG_maar BW_hoe ADJ_lang BW_nog,olie zijn goedkoop maar hoe lang nog
13377,2015-06-06T08:52:22Z,Internet,4 NOS.nl,Rutte in India: dit is nog maar het begin,0,FALSE,SPEC_Rutte VZ_in SPEC_India VNW_dit WW_zijn BW_nog BW_maar N_begin,Rutte in India dit zijn nog maar begin
13413,2015-06-08T10:59:55Z,Internet,4 NOS.nl,DNB: de zeven magere jaren zijn voorbij,1,FALSE,SPEC_DNB TW_zeven ADJ_mager N_jaar WW_zijn ADJ_voorbij,DNB zeven mager jaar zijn voorbij
13427,2015-06-08T16:19:16Z,Internet,4 NOS.nl,"'Economie trekt aan, nu koers houden'",1,FALSE,N_economie WW_trekken VZ_aan BW_nu N_koers WW_houden,economie trekken aan nu koers houden
13441,2015-06-09T09:33:55Z,Internet,4 NOS.nl,Britse bank HSBC schrapt 25.000 banen,-1,FALSE,ADJ_britse N_bank SPEC_HSBC WW_schrappen TW_25.000 N_baan,britse bank HSBC schrappen 25.000 baan
13443,2015-06-09T10:42:30Z,Internet,4 NOS.nl,Vakbond vreest banenverlies bij scheepsbouwer IHC,-1,FALSE,SPEC_Vakbond WW_vrezen N_banenverlies VZ_bij N_scheepsbouwer SPEC_IHC,Vakbond vrezen banenverlies bij scheepsbouwer IHC
13453,2015-06-09T16:47:24Z,Internet,4 NOS.nl,Rekenkamer zeer kritisch over  bezuiniging zorg,-1,FALSE,SPEC_Rekenkamer BW_zeer ADJ_kritisch VZ_over N_bezuiniging N_zorg,Rekenkamer zeer kritisch over bezuiniging zorg
13471,2015-06-10T09:26:11Z,Internet,4 NOS.nl,Dijsselbloem: we laten crisis achter ons,1,FALSE,SPEC_Dijsselbloem VNW_we WW_laten N_crisis VZ_achter VNW_ons,Dijsselbloem we laten crisis achter ons
13507,2015-06-11T08:28:47Z,Internet,4 NOS.nl,Rijke landen worden weer trekkers wereldeconomie,0,FALSE,ADJ_rijk N_land WW_worden BW_weer N_trekker N_wereldeconomie,rijk land worden weer trekker wereldeconomie
13513,2015-06-11T10:28:47Z,Internet,4 NOS.nl,Vakbonden kritisch over CPB-plan voor verlagen van WW,-1,FALSE,N_vakbond ADJ_kritisch VZ_over SPEC_CPB-plan VZ_voor WW_verlagen VZ_van SPEC_WW,vakbond kritisch over CPB-plan voor verlagen van WW
13519,2015-06-11T13:46:57Z,Internet,4 NOS.nl,'WW van vangnet voor werklozen naar stimulans om te werken',0,FALSE,SPEC_WW VZ_van N_vangnet VZ_voor N_werkloze VZ_naar N_stimulans VZ_om VZ_te WW_werken,WW van vangnet voor werkloze naar stimulans om te werken
13605,2015-06-14T17:59:30Z,Internet,4 NOS.nl,Brussel-overleg met Griekenland weer mislukt,-1,FALSE,N_brussel-overleg VZ_met SPEC_Griekenland BW_weer WW_mislukken,brussel-overleg met Griekenland weer mislukken
13613,2015-06-15T07:05:19Z,Internet,4 NOS.nl,"Consument koopt weer, detailhandel groeit verder",1,FALSE,N_consument WW_kopen BW_weer N_detailhandel WW_groeien BW_verder,consument kopen weer detailhandel groeien verder
13623,2015-06-15T09:55:32Z,Internet,4 NOS.nl,Rabobank verhoogt hypotheekrente,0,TRUE,SPEC_Rabobank WW_verhogen N_hypotheekrente,Rabobank verhogen hypotheekrente
13629,2015-06-15T11:34:22Z,Internet,4 NOS.nl,Coalitie is het nu definitief eens over hervorming belastingen,1,FALSE,N_coalitie WW_zijn VNW_het BW_nu ADJ_definitief ADJ_eens VZ_over N_hervorming N_belasting,coalitie zijn het nu definitief eens over hervorming belasting
13651,2015-06-15T20:14:04Z,Internet,4 NOS.nl,IMF hamert opnieuw op verlagen leengrens in Nederland,0,FALSE,SPEC_IMF WW_hameren BW_opnieuw VZ_op WW_verlagen VZ_leengrens VZ_in SPEC_Nederland,IMF hameren opnieuw op verlagen leengrens in Nederland
13659,2015-06-16T06:30:45Z,Internet,4 NOS.nl,Geldtransporteur Brink's Nederland in Duitse handen,0,FALSE,N_geldtransporteur SPEC_Brink_Nederland VZ_in ADJ_duitse N_hand,geldtransporteur Brink_Nederland in duitse hand
13683,2015-06-16T14:36:18Z,Internet,4 NOS.nl,Verzekeraars krijgen meer budget voor chronisch zieken,1,FALSE,N_verzekeraar WW_krijgen VNW_veel N_budget VZ_voor ADJ_chronisch ADJ_ziek,verzekeraar krijgen veel budget voor chronisch ziek
13713,2015-06-16T20:21:58Z,Internet,4 NOS.nl,Bang voor minder pensioen door lage rente? 'Pensioenknip' komt t,1,FALSE,ADJ_bang VZ_voor VNW_minder N_pensioen VZ_door ADJ_laag N_rente N_pensioenknip WW_komen SPEC_t,bang voor minder pensioen door laag rente pensioenknip komen t
13723,2015-06-17T05:37:14Z,Internet,4 NOS.nl,'Werkgevers zien stagiairs als goedkope krachten',-1,FALSE,N_werkgever WW_zien N_stagiair VZ_als ADJ_goedkoop N_kracht,werkgever zien stagiair als goedkoop kracht
13735,2015-06-17T11:24:17Z,Internet,4 NOS.nl,Dijsselbloem: kans op snel Grieks akkoord klein,0,FALSE,SPEC_Dijsselbloem N_kans VZ_op ADJ_snel ADJ_grieks ADJ_akkoord ADJ_klein,Dijsselbloem kans op snel grieks akkoord klein
13807,2015-06-19T08:37:19Z,Internet,4 NOS.nl,Kabinet informeert Kamer over belastingplan,0,FALSE,N_kabinet WW_informeren SPEC_Kamer VZ_over N_belastingplan,kabinet informeren Kamer over belastingplan
13815,2015-06-19T11:03:50Z,Internet,4 NOS.nl,Hoe werkt de ECB-noodsteun aan Griekse banken?,0,FALSE,BW_hoe WW_werken SPEC_ECB-noodsteun VZ_aan ADJ_griekse N_bank,hoe werken ECB-noodsteun aan griekse bank
13825,2015-06-19T14:40:59Z,Internet,4 NOS.nl,Asscher verwacht geen chaos bij uitbetaling WW,0,FALSE,ADJ_asscher WW_verwachten VNW_geen N_chaos VZ_bij N_uitbetaling SPEC_WW,asscher verwachten geen chaos bij uitbetaling WW
13833,2015-06-19T17:30:38Z,Internet,4 NOS.nl,ING: maar weinig handel tussen Griekenland en rest EU,-1,FALSE,SPEC_ING VG_maar VNW_weinig N_handel VZ_tussen SPEC_Griekenland VG_en N_rest SPEC_EU,ING maar weinig handel tussen Griekenland en rest EU
13839,2015-06-20T08:35:33Z,Internet,4 NOS.nl,Kloof tussen inkomen werknemer en directeur wordt groter,-1,FALSE,N_kloof VZ_tussen N_inkomen N_werknemer VG_en N_directeur WW_worden ADJ_groot,kloof tussen inkomen werknemer en directeur worden groot
13853,2015-06-21T13:21:52Z,Internet,4 NOS.nl,Demonstratie op de Dam voor Griekenland,0,FALSE,N_demonstratie VZ_op SPEC_Dam VZ_voor SPEC_Griekenland,demonstratie op Dam voor Griekenland
13859,2015-06-22T01:28:46Z,Internet,4 NOS.nl,Kabinetschef Juncker: voorstel Tsipras goede basis,1,FALSE,N_kabinetschef SPEC_Juncker N_voorstel SPEC_Tsipras ADJ_goed N_basis,kabinetschef Juncker voorstel Tsipras goed basis
13871,2015-06-22T07:47:33Z,Internet,4 NOS.nl,"Huizenprijzen stijgen met 2,6 procent",0,FALSE,"N_huizenprijs WW_stijgen VZ_met TW_2,6 N_procent","huizenprijs stijgen met 2,6 procent"
13921,2015-06-24T04:15:06Z,Internet,4 NOS.nl,'Familiebedrijf is niet uit op snelle winst',0,TRUE,N_familiebedrijf WW_zijn BW_niet VZ_uit VZ_op ADJ_snel N_winst,familiebedrijf zijn niet uit op snel winst
13939,2015-06-24T09:52:05Z,Internet,4 NOS.nl,'Lage inkomens profiteren meeste van belastingplan',0,FALSE,ADJ_laag N_inkomen WW_profiteren VNW_meest VZ_van N_belastingplan,laag inkomen profiteren meest van belastingplan
13943,2015-06-24T10:12:35Z,Internet,4 NOS.nl,Weer Brusselse naheffing van 200 miljoen,-1,FALSE,BW_weer ADJ_brusselse N_naheffing VZ_van TW_200 N_miljoen,weer brusselse naheffing van 200 miljoen
13973,2015-06-24T21:54:27Z,Internet,4 NOS.nl,Tsipras en geldschieters vergaderen verder,0,FALSE,N_tsipras VG_en N_geldschieter WW_vergaderen BW_verder,tsipras en geldschieter vergaderen verder
13975,2015-06-24T22:02:00Z,Internet,4 NOS.nl,Verschillen tussen laag- en hoogopgeleiden nemen verder toe,0,FALSE,N_verschil VZ_tussen SPEC_laag- VG_en ADJ_hoogopgeleid WW_nemen ADJ_ver VZ_toe,verschil tussen laag- en hoogopgeleid nemen ver toe
13991,2015-06-25T09:07:25Z,Internet,4 NOS.nl,Helft overheidsschuld in buitenlandse handen,0,FALSE,N_helft N_overheidsschuld VZ_in ADJ_buitenlands N_hand,helft overheidsschuld in buitenlands hand
13997,2015-06-25T12:08:01Z,Internet,4 NOS.nl,Rechter draait loonsverlaging thuiszorgbedrijf terug,1,TRUE,N_rechter WW_draaien N_loonsverlaging ADJ_thuiszorgbedrijf BW_terug,rechter draaien loonsverlaging thuiszorgbedrijf terug
13999,2015-06-25T12:26:48Z,Internet,4 NOS.nl,Crisisheffing mag niet met terugwerkende kracht,-1,FALSE,N_crisisheffing WW_mogen BW_niet VZ_met WW_terugwerken N_kracht,crisisheffing mogen niet met terugwerken kracht
14007,2015-06-25T14:10:50Z,Internet,4 NOS.nl,Eurogroep uiteen zonder akkoord met Griekenland,-1,FALSE,N_eurogroep BW_uiteen VZ_zonder ADJ_akkoord VZ_met SPEC_Griekenland,eurogroep uiteen zonder akkoord met Griekenland
14011,2015-06-25T17:34:14Z,Internet,4 NOS.nl,'Eurogroep praat zaterdag verder over Griekse crisis',0,FALSE,N_eurogroep WW_praten SPEC_zaterdag ADJ_ver VZ_over ADJ_griekse N_crisis,eurogroep praten zaterdag ver over griekse crisis
14045,2015-06-27T09:33:43Z,Internet,4 NOS.nl,'Griekenland kan na een Grexit best op eigen benen staan',1,FALSE,SPEC_Griekenland WW_kunnen VZ_na N_grexit ADJ_best VZ_op ADJ_eigen N_been WW_staan,Griekenland kunnen na grexit best op eigen been staan
